1. FORM TYPE	2. REPORTING YEAR	3. TRADE SECRET INDICATOR	4. SANITIZED INDICATOR	5. TITLE OF CERTIFYING OFFICIAL	6. NAME OF CERTIFYING OFFICIAL	7. CERTIFYING OFFICIAL S SIGNATURE INDICATOR	8. DATE SIGNED	9. TRIFD	10. FACILITY NAME	11. FACILITY STREET	12. FACILITY CITY	13. FACILITY COUNTY	14. FACILITY STATE	15. FACILITY ZIP CODE	16. BIA CODE	17. TRIBE NAME	18. MAILING NAME	19. MAILING STREET	20. MAILING CITY	21. MAILING STATE	22. MAILING PROVINCE	23. MAILING ZIP CODE	24. ENTIRE FACILITY IND	25. PARTIAL FACILITY IND	26. FEDERAL FACILITY IND	27. GOCO FACILITY IND	28. ASSIGNED FED FACILITY FLAG	29. ASSIGNED PARTIAL FACILITY FLAG	30. PUBLIC CONTACT NAME	31. PUBLIC CONTACT PHONE	32. PUBLIC CONTACT PHONE EXT	33. PUBLIC CONTACT EMAIL	34. PRIMARY SIC CODE	35. SIC CODE 2	36. SIC CODE 3	37. SIC CODE 4	38. SIC CODE 5	39. SIC CODE 6	40. NAICS ORIGIN	41. PRIMARY NAICS CODE	42. NAICS CODE 2	43. NAICS CODE 3	44. NAICS CODE 4	45. NAICS CODE 5	46. NAICS CODE 6	47. LATITUDE	48. LONGITUDE	49. D and B NR A	50. D and B NR B	51. RCRA NR A	52. RCRA NR B	53. RCRA NR C	54. RCRA NR D	55. RCRA NR E	56. RCRA NR F	57. RCRA NR G	58. RCRA NR H	59. RCRA NR I	60. RCRA NR J	61. NPDES NR A	62. NPDES NR B	63. NPDES NR C	64. NPDES NR D	65. NPDES NR E	66. NPDES NR F	67. NPDES NR G	68. NPDES NR H	69. NPDES NR I	70. NPDES NR J	71. PARENT COMPANY NAME	72. PARENT COMPANY D and B NR	73. STANDARDIZED PARENT COMPANY NAME	74. FOREIGN PARENT COMPANY NAME	75. FOREIGN PARENT COMPANY D and B NR	76. STANDARDIZED FOREIGN PARENT COMPANY NAME	77. FRS FACILITY ID	78. DOCUMENT CONTROL NUMBER	79. CAS NUMBER	80. TRI_CHEM_ID	81. CHEMICAL NAME	82. MIXTURE NAME	83. ELEMENTAL METAL INCLUDED	84. CLASSIFICATION	85. UNIT OF MEASURE	86. HAZARDOUS AIR POLLUTANT - HAPS	87. CARCINOGEN	88. PFAS_IND	89. METAL IND	90. REVISION CODE 1	91. REVISION CODE 2	92. DIOXIN DISTRIBUTION 1	93. DIOXIN DISTRIBUTION 2	94. DIOXIN DISTRIBUTION 3	95. DIOXIN DISTRIBUTION 4	96. DIOXIN DISTRIBUTION 5	97. DIOXIN DISTRIBUTION 6	98. DIOXIN DISTRIBUTION 7	99. DIOXIN DISTRIBUTION 8	100. DIOXIN DISTRIBUTION 9	101. DIOXIN DISTRIBUTION 10	102. DIOXIN DISTRIBUTION 11	103. DIOXIN DISTRIBUTION 12	104. DIOXIN DISTRIBUTION 13	105. DIOXIN DISTRIBUTION 14	106. DIOXIN DISTRIBUTION 15	107. DIOXIN DISTRIBUTION 16	108. DIOXIN DISTRIBUTION 17	109. MAXIMUM AMOUNT ON SITE	110. FUGITIVE AIR EMISSIONS - TOTAL RELEASE POUNDS	111. FUGITIVE AIR EMISSIONS - TOTAL RELEASE RANGE CODE	112. TOTAL FUGITIVE AIR EMISSIONS	113. FUGITIVE AIR EMISSIONS - BASIS OF ESTIMATE	114. STACK AIR EMISSIONS - RELEASE POUNDS	115. STACK AIR EMISSIONS - RELEASE RANGE CODE	116. TOTAL STACK AIR EMISSIONS	117. STACK AIR EMISSIONS - BASIS OF ESTIMATE	118. TOTAL AIR EMISSIONS	119. DISCHARGES TO STREAM A - STREAM NAME	120. DISCHARGES TO STREAM A - RELEASE POUNDS	121. DISCHARGES TO STREAM A - RELEASE RANGE CODE	122. TOTAL DISCHARGES TO STREAM A	123. DISCHARGES TO STREAM A - BASIS OF ESTIMATE	124. DISCHARGES TO STREAM A -     % FROM STORMWATER	125. DISCHARGES TO STREAM B - STREAM NAME	126. DISCHARGES TO STREAM B - RELEASE POUNDS	127. DISCHARGES TO STREAM B - RELEASE RANGE CODE	128. TOTAL DISCHARGES TO STREAM B	129. DISCHARGES TO STREAM B - BASIS OF ESTIMATE	130. DISCHARGES TO STREAM B - % FROM STORMWATER	131. DISCHARGES TO STREAM C - STREAM NAME	132. DISCHARGES TO STREAM C - RELEASE POUNDS	133. DISCHARGES TO STREAM C - RELEASE RANGE CODE	134. TOTAL DISCHARGES TO STREAM C	135. DISCHARGES TO STREAM C - BASIS OF ESTIMATE	136. DISCHARGES TO STREAM C - % FROM STORMWATER	137. DISCHARGES TO STREAM D - STREAM NAME	138. DISCHARGES TO STREAM D - RELEASE POUNDS	139. DISCHARGES TO STREAM D - RELEASE RANGE CODE	140. TOTAL DISCHARGES TO STREAM D	141. DISCHARGES TO STREAM D - BASIS OF ESTIMATE	142. DISCHARGES TO STREAM D - % FROM STORMWATER	143. DISCHARGES TO STREAM E - STREAM NAME	144. DISCHARGES TO STREAM E - RELEASE POUNDS	145. DISCHARGES TO STREAM E - RELEASE RANGE CODE	146. TOTAL DISCHARGES TO STREAM E	147. DISCHARGES TO STREAM E - BASIS OF ESTIMATE	148. DISCHARGES TO STREAM E - % FROM STORMWATER	149. DISCHARGES TO STREAM F - STREAM NAME	150. DISCHARGES TO STREAM F - RELEASE POUNDS	151. DISCHARGES TO STREAM F - RELEASE RANGE CODE	152 TOTAL DISCHARGES TO STREAM F	153 DISCHARGES TO STREAM F - BASIS FOR ESTIMATE	154. DISCHARGES TO STREAM F - % FROM STORMWATER	155. DISCHARGES TO STREAM G - STREAM NAME	156. DISCHARGES TO STREAM G - RELEASE POUNDS	157. DISCHARGES TO STREAM G - RELEASE RANGE CODE	158. TOTAL DISCHARGES TO STREAM G	159. DISCHARGES TO STREAM G - BASIS FOR ESTIMATE	160. DISCHARGES TO STREAM G - % FROM STORMWATER	161. DISCHARGES TO STREAM H - STREAM NAME	162. DISCHARGES TO STREAM H - RELEASE POUNDS	163. DISCHARGES TO STREAM H - RELEASE RANGE CODE	164. TOTAL DISCHARGES TO STREAM H	165. DISCHARGES TO STREAM H - BASIS FOR ESTIMATE	166. DISCHARGES TO STREAM H - % FROM STORMWATER	167. DISCHARGES TO STREAM I - STREAM NAME	168. DISCHARGES TO STREAM I - RELEASE POUNDS	169. DISCHARGES TO STREAM I - RELEASE RANGE CODE	170. TOTAL DISCHARGES TO STREAM I	171. DISCHARGES TO STREAM I - BASIS FOR ESTIMATE	172. DISCHARGES TO STREAM I - % FROM STORMWATER	173. TOTAL NUMBER OF RECEIVING STREAMS	174. TOTAL SURFACE WATER DISCHARGE	175. ON-SITE UNDERGROUND INJ -  RELEASE POUNDS	176. ON-SITE UNDERGROUND INJ - RELEASE RANGE CODE	177. TOTAL ON-SITE UNDERGROUND INJ - POUNDS	178. ON-SITE UNDERGROUND INJ - BASIS FOR ESTIMATE	179. ON-SITE UGRND INJ TO CL I WELLS - RELEASE POUNDS	180. ON-SITE UGRND INJ TO CL I WELLS - RELEASE RANGE CODE	181. TOTAL ON-SITE UGRND INJ TO CL I WELLS - POUNDS	182. ON-SITE UGRND INJ TO CL I WELLS - BASIS OF ESTIMATE	183. ON-SITE UGRND INJ TO CL II-V WELLS - RELEASE POUNDS	184. ON-SITE UGRND INJ TO CL II-V WELLS - RELEASE RANGE CODE	185. TOTAL ON-SITE UGRND INJ TO CL II-V WELLS - POUNDS	186. ON-SITE UNGRND INJ TO CL II-V WELLS - BASIS OF ESTIMATE	187. TOTAL ON-SITE UNDERGROUND INJECTION	188. ON-SITE LANDFILLS - RELEASE POUNDS	189. ON-SITE LANDFILLS - RELEASE RANGE CODE	190. TOTAL ON-SITE LANDFILLS	191. ON-SITE LANDFILLS - BASIS OF ESTIMATE	192. ON-SITE RCRA SUBTITLE C LANDFILLS - RELEASE POUNDS	193. ON-SITE RCRA SUBTITLE C LANDFILLS - RELEASE RANGE CODE	194. TOTAL ON-SITE RCRA SUBTITLE C LANDFILLS - POUNDS	195. ON-SITE RCRA SUBTITLE C LANDFILLS - BASIS OF ESTIMATE	196. OTHER LANDFILLS - RELEASE POUNDS	197. OTHER LANDFILLS - RELEASE RANGE CODE	198. TOTAL OTHER ON-SITE LANDFILLS	199. OTHER LANDFILLS - BASIS OF ESTIMATE	200. LAND TRTMT/APPL FARMING - RELEASE POUNDS	201. LAND TRTMT/APPL FARMING - RELEASE RANGE CODE	202. TOTAL ON-SITE LAND TREATMENT	203. LAND TRTMT/APPL FARMING - BASIS OF ESTIMATE	204. SURFACE IMPOUNDMENT - RELEASE POUNDS	205. SURFACE IMPOUNDMENT - RANGE CODE	206. TOTAL SURFACE IMPOUNDMENTS	207. SURFACE IMPOUNDMENT - BASIS OF ESTIMATE	208. RCRA C SURFACE IMPOUNDMENT - RELEASE POUNDS	209. RCRA C SURFACE IMPOUNDMENT - RANGE CODE	210. TOTAL RCRA C SURFACE IMPOUNDMENTS	211. RCRA C SURFACE IMPOUNDMENT - BASIS OF ESTIMATE	212. OTHER SURFACE IMPOUNDMENT - RELEASE POUNDS	213. OTHER SURFACE IMPOUNDMENT - RANGE CODE	214. TOTAL OTHER SURFACE IMPOUNDMENTS	215. OTHER SURFACE IMPOUNDMENT - BASIS OF ESTIMATE	216. OTHER DISPOSAL - RELEASE POUNDS	217. OTHER DISPOSAL - RANGE CODE	218. TOTAL OTHER DISPOSAL	219. OTHER DISPOSAL - BASIS OF ESTIMATE	220. TOTAL ON-SITE LAND RELEASES	221. TOTAL ON-SITE RELEASES	222. WASTE ROCK PILE MANAGED INDICATOR	223. WASTE ROCK QUANTITY	224. OFF SITE - POTW RELEASES 81C	225. OFF SITE - POTW RELEASES 81D	226. OFF SITE - POTW RELEASES	227. OFF-SITE - STORAGE ONLY	228. OFF-SITE - SOLIDIFICATION/STABILIZATION  - METALS AND METAL COMPOUNDS ONLY	229. OFF-SITE - WASTEWATER TREATMENT RELEASE (EXCLUDING POTWs) - METALS AND METAL COMPOUNDS ONLY	230. OFF-SITE - SOLIDIFICATION/STABLIZATION - RELEASE - METALS AND METAL COMPOUNDS ONLY	231. OFF-SITE - WASTEWATER TREATMENT (EXCLUDING POTWS) METALS AND METAL COMPOUNDS ONLY	232. OFF-SITE - UNDERGROUND INJECTION	233. OFF-SITE - UNDERGROUND INJECTION - CLASS 1 WELLS	234. OFF-SITE - UNDERGROUND INJECTION - CLASS II-V WELLS	235. OFF-SITE - LANDFILLS/DISPOSAL SURFACE IMPOUNDMENTS	236. OFF-SITE - SURFACE IMPOUNDMENT	237. OFF-SITE - RCRA SUBTITLE C SURFACE IMPOUNDMENTS	238. OFF-SITE - OTHER SURFACE IMPOUNDMENTS	239. OFF-SITE - OTHER LANDFILLS	240. OFF-SITE - RCRA SUBTITLE C LANDFILLS	241. OFF-SITE - DISPOSAL - LAND TREATMENT	242. OFF-SITE - DISPOSAL - OTHER LAND DISPOSAL	243. OFF-SITE - DISPOSAL - OTHER OFF-SITE MANAGEMENT	244. OFF-SITE - DISPOSAL - TRANSFER TO WASTE BROKER	245. OFF-SITE - DISPOSAL - UNKNOWN	246. TOTAL TRANSFERRED OFF SITE FOR DISPOSAL	247. OFF-SITE - RECYCLING - SOLVENTS/ORGANICS RECOVERY	248. OFF-SITE - RECYCLING -METALS RECOVERY	249. OFF-SITE - RECYCLING - OTHER REUSE OR RECOVERY	250. OFF-SITE - RECYCLING - ACID REGENERATION	251. OFF-SITE - RECYCLING - TRANSFER TO WASTE BROKER	252. TOTAL TRANSFERRED OFF SITE FOR RECYCLING	253. OFF-SITE - ENERGY RECOVERY	254. OFF-SITE - TRANSFER TO WASTE BROKER FOR ENERGY RECOVERY	255. TOTAL TRANSFERRED OFF SITE FOR ENERGY RECOVERY	256. OFF-SITE - POTW TREATMENT	257. OFF-SITE - SOLIDIFICATION/STABILIZATION TREATMENT - NON METALS	258. OFF-SITE -INCINERATION/THERMAL TREATMENT	259. OFF-SITE - INCINERATION/INSIGNIFICANT HEAT VALUE	260. OFF-SITE - WASTEWATER TREATMENT (EXCLUDING POTWs) - NON-METALS ONLY	261. OFF-SITE - OTHER WASTE TREATMENT	262. OFF-SITE -  TRANSFER TO WASTE BROKER - WASTE TREATMENT	263. TOTAL TRANSFERRED OFF SITE FOR TREATMENT	264. OFF-SITE - TRANSFER TO WASTE BROKER	265. TOTAL TRANSFERRED OFF SITE FOR FURTHER WASTE MANAGEMENT	266. TOTAL POTW TRANSFER	267. ENERGY RECOVERY ON SITE CURRENT YEAR	268. RECYCLED ON SITE CURRENT YEAR	269. TREATED ON SITE CURRENT YEAR	270. TOTAL ON-SITE WASTE MANAGEMENT	271. ON-SITE ENERGY RECOVERY METHOD 1	272. ON-SITE ENERGY RECOVERY METHOD 2	273. ON-SITE ENERGY RECOVERY METHOD 3	274. ON-SITE ENERGY RECOVERY METHOD 4	275. ON-SITE RECYCLING PROCESSES METHOD 1	276. ON-SITE RECYCLING PROCESSES METHOD 2	277. ON-SITE RECYCLING PROCESSES METHOD 3	278. ON-SITE RECYCLING PROCESSES METHOD 4	279. ON-SITE RECYCLING PROCESSES METHOD 5	280. ON-SITE RECYCLING PROCESSES METHOD 6	281. ON-SITE RECYCLING PROCESSES METHOD 7	20251105
R	2020	NO	NO	VICE PRESIDENT ENVIRONMENTAL COMPLIANCE	STEPHEN HOLT	ELECTRONIC	2021-06-28	18014KYSTNRT329	KEYSTONE CEMENT CO	RT 329	BATH	NORTHAMPTON	PA	18014			KEYSTONE CEMENT CO	P. O. BOX A ROUTE 329	BATH	PA		18014	YES	NO	NO	NO	NO	NO	LANE SMITH	8034962284		LANESMITH@GCHI.COM								327310						40.71598	-75.4006	869563304		PAD002389559										PA0011517										FORTALEZA USA LLC		FORTALEZA USA LLC	FORTALEZA MATERIALES S A P I			110000584332	1320219078058	100-42-5	0000100425	Styrene	NA	NO	TRI	Pounds	YES	YES	NO	NO																				03		A	5	O 		B	250	O 	255	MONOCACY CREEK	0		0	O 																																																		1	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	255	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	255	0	505	0	122740	0	0	122740	U02				NA							 	
R	2020	NO	NO	DIRECTOR TECHNOLOGY & QUALITY	VINCENT MARTIN	ELECTRONIC	2021-06-01	54935CHRTR1795S	CENTRAL WIRE INC	1795 S HICKORY ST	FOND DU LAC	FOND DU LAC	WI	54937			CENTRAL WIRE INC	1795 S HICKORY ST	FOND DU LAC	WI		54937	YES	NO	NO	NO	NO	NO	VINCENT JEFFREY MARTIN	9203222420		JEFF.MARTIN@CENTRALWIRE.COM								331222						43.73378	-88.46716	059277137		WIR000102855																				CENTRAL WIRE	059277137	CENTRAL WIRE INC				110005547738	1320218689267	7647-01-0	0007647010	Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)	NA	NO	TRI	Pounds	YES	NO	NO	NO																				01	0		0	O 	2.41		2.41	O 	2.41	NA			0																																																			0	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	2.41	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24043	24043	NA				NA							 	
A	2020	NO	NO	SENIOR PLANT MANAGER	DARRYL VACI	ELECTRONIC	2021-06-14	1946WMRYRS546EN	3M/ ROYERSFORD	546 ENTERPRISE DR	ROYERSFORD	MONTGOMERY	PA	19468			3M/ ROYERSFORD	546 ENTERPRISE DR	ROYERSFORD	PA		19468	YES	NO	NO	NO	NO	NO	DARRYL VACI	6107925822		DVACI@MMM.COM								327910						40.2177	-75.55558	006173082		PAR000018655																				3M CO	006173082	3M CO				110004877429	1320218757704	7440-47-3	0007440473	Chromium	NA	NO	TRI	Pounds	YES	NO	NO	YES																							0				0																																																									0	0																																																0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												 	
R	2020	NO	NO	EVP PRODUCTION MANAGEMENT	PETER VELOTAS	ELECTRONIC	2021-06-30	75501LMXML300AL	TCI TEXARKANA INC.	300 ALUMAX ROAD	NASH	BOWIE	TX	75569			TCI TEXARKANA INC.	300 ALUMAX ROAD	NASH	TX		75569	YES	NO	NO	NO	NO	NO	DOUG YOUNG	9038328471	5226	DOUG_YOUNG@TEXARKANAALUMINUM.COM								331314						33.450707	-94.134356	100247560		TXR000085054	TXD981056815									TXR05EG03										TA CHEN INTERNATIONAL INC	077974897	TA CHEN INTERNATIONAL INC				110018919946	1320219302193	7782-50-5	0007782505	Chlorine	NA	NO	TRI	Pounds	YES	NO	NO	NO																				03	12		12	O 	91.1		91.1	O 	103.1	NA			0																																																			0	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	103.1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA				NA							 	
R	2020	NO	NO	ENVIRONMENTAL MANAGER	ROBERT NGUYEN	ELECTRONIC	2021-06-28	90749RCPRD1801E	TESORO LOS ANGELES REFINERY-CARSON OPERATIONS	24696 S WILMINGTON AVE	CARSON	LOS ANGELES	CA	90745			TESORO CARSON REFINERY	539 S. MAIN STREET	FINDLAY	OH		45840	NO	YES	NO	NO	NO	YES	JAMAL KHEIRY	4194213312		JTKHEIRY@MARATHONPETROLEUM.COM								324110						33.815889	-118.243953	183192517	045426723	CAL000308899	CAD077227049	CAC002591845								CA0000680										TESORO CORP	008133480	MARATHON PETROLEUM CORP				110017428988	1320219061571	91-20-3	0000091203	Naphthalene	NA	NO	TRI	Pounds	YES	YES	NO	NO																				02	0		0	E1	NA		0		0	NA			0																																																			0	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		0		0	O 	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA				NA							 	
R	2020	NO	NO	FACILITIES MANAGER - NEW JERSEY	MARIO BERRIOS	ELECTRONIC	2021-06-28	07077SHLLL111ST	SEWAREN TERMINAL	111 STATE ST	SEWAREN	MIDDLESEX	NJ	07077			SEWAREN TERMINAL	111 STATE ST	SEWAREN	NJ		07077	YES	NO	NO	NO	NO	NO	JAMES APPLEBY	7132303187		JAMES.APPLEBY@SHELL.COM								424710						40.541944	-74.254722			NJD002195220																				SHELL PETROLEUM INC	131489817	SHELL PETROLEUM INC	SHELL PLC	423792808		110000319012	1320219014913	110-82-7	0000110827	Cyclohexane	NA	NO	TRI	Pounds	NO	NO	NO	NO																				05	1113		1113	O 	2587		2587	O 	3700	ARTHUR KILL	0		0	O 	100	WOODBRIDGE CREEK	0		0	O 	100																																											2	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		0		0	O 	0		0	O 	0	3700	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	3842	3842	NA				NA							 	
A	2020	NO	NO	SR. ENVIRONMENTAL ENGINEER	JIM MILLER	ELECTRONIC	2021-06-28	79721FNLNDIS20E	ALON USA-BIG SPRING REFINERY	200 REFINERY ROAD - IH 20 AT REFINERY ROAD	BIG SPRING	HOWARD	TX	79720									YES	NO	NO	NO	NO	NO	CHAD STEWART	4322639276		CHAD.STEWART@DELEKUS.COM								324110						32.269104	-101.417673	806625757		TXD008013468										TXR05FF84	TX0104515									DELEK US HOLDINGS INC	048971797	DELEK US HOLDINGS INC				110013314323	1320219016413	7664-39-3	0007664393	Hydrogen fluoride	NA	NO	TRI	Pounds	YES	NO	NO	NO																							0				0																																																									0	0																																																0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												 	
R	2020	NO	NO	VP-ADMINISTRATION	SCOTT TORPHY	ELECTRONIC	2021-07-01	60131LLDDC3021C	AALLIED DIE CASTING CO. OF IL	3021 CULLERTON DR	FRANKLIN PARK	COOK	IL	60131			AALLIED DIE CASTING CO. OF IL	3021 CULLERTON DR	FRANKLIN PARK	IL		60131	YES	NO	NO	NO	NO	NO	SCOTT TORPHY	8474551950	1500	STORPHY@RCMINDUSTRIES.COM								331523						41.93407	-87.891324			ILD984802751																						RCM INDUSTRIES				110000431079	1320219356639	7440-50-8	0007440508	Copper	NA	NO	TRI	Pounds	NO	NO	NO	YES																				03	11		11	E2	58		58	E2	69	NA			0																																																			0	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	69	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA				NA							 	
R	2020	NO	NO	SUPERVISORY ENVIRONMENTAL ENGINEER	ALFRED TOWNSEND	ELECTRONIC	2021-06-16	36362SVNCFNOVOS	US ARMY AVIATION CENTER OF EXCELLENCE & FT RUCKER FIRING RNG	BLDG 1121 DILLY BRANCH RD ATTN: IMSE RCK PWE	FORT RUCKER	DALE	AL	36362			US ARMY AVIATION CENTER OF EXCELLENCE & FT RUCKER FIRING RNG	BLDG 1121 DILLY BRANCH RD ATTN: IMSE RCK PWE	FORT RUCKER	AL		36362	YES	NO	YES	NO	YES	YES	JIMMIE E. CUMMINGS	3342552590		JIMMIE.E.CUMMINGS.CIV@MAIL.MIL								928110						31.337222	-85.733889	144579695		AL9210090040	AL6210020776	AL2210090039								AL0002178										US DEPARTMENT OF DEFENSE		US DEPARTMENT OF DEFENSE				110000719697	1320218779155	7440-50-8	0007440508	Copper	NA	NO	TRI	Pounds	NO	NO	NO	YES																				05	NA		0		NA		0		0	NA			0																																																			0	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		21175		21175	O 	21175	21175	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA				NA							 	
R	2020	NO	NO	PRESIDENT	WILLIAM GEARY	ELECTRONIC	2021-06-16	60131NLSNS9400W	NELSEN STEEL & WIRE LP	9400 W BELMONT AVE	FRANKLIN PARK	COOK	IL	60131									YES	NO	NO	NO	NO	NO	JACK REPETOWSKI	8476719700		JREPETOWSKI@NELSENSTEEL.COM								331221						41.938961	-87.861662																									NA				110000431113	1320218789131	7439-96-5	0007439965	Manganese	NA	NO	TRI	Pounds	YES	NO	NO	YES																				05	0		0	C 	122		122	C 	122	NA			0																																																			0	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	122	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11988	0	0	0	11988	0	0	0	0	0	0	0	0	0	0	0	0	11988	0	0	0	0	0	NA				NA							 	
R	2020	NO	NO	VICE PRESIDENT OF OPERATIONS	WINTHROP GILES	ELECTRONIC	2021-06-16	54703HTCHN2435A	HUTCHINSON TECHNOLOGY INC	2435 ALPINE RD	EAU CLAIRE	EAU CLAIRE	WI	54703			HUTCHINSON TECHNOLOGY INC	2435 ALPINE RD	EAU CLAIRE	WI		54703	YES	NO	NO	NO	NO	NO	THOMAS LOCHNER	7158307098		THOMAS.LOCHNER@HTI.HTCH.COM								334419						44.84053	-91.543	006456768		WIR000002840																				TDK USA CORP	099468720	TDK USA CORP				110000422702	1320218798914	N100	N100	Copper compounds	NA	YES	TRI	Pounds	NO	NO	NO	YES																				04	NA		0		9		9	O 	9	NA			0																																																			0	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	9	0		29.52	11.48	41	0	0	20	0	0	0	126	0	0	0	0	0	3802	0	0	0	0	0	0	3989	0	543	2567	0	0	3110	0	0	0	0	0	0	0	0	0	0	0	0	7099	41	0	0	0	0	NA				NA							 	
R	2020	NO	NO	VP POWER GENERATION	IRIS GRIFFIN	ELECTRONIC	2021-06-28	29445WLLMS2242B	DOMINION ENERGY OF SOUTH CAROLINA - WILLIAMS STATION GENCO	2242 BUSHY PARK RD	GOOSE CREEK	BERKELEY	SC	29445			DOMINION ENERGY OF SOUTH CAROLINA - WILLIAMS STATION GENCO	2242 BUSHY PARK RD	GOOSE CREEK	SC		29445	YES	NO	NO	NO	NO	NO	RHONDA OBANION	8032179088		RHONDA.OBANION@DOMINIONENERGY.COM								221112						33.0165	-79.928472	007919517		SCD000825794										SCR004134	SC0003883									GENCO	182010595	GENCO				110000353509	1320219070455	N450	N450	Manganese compounds	NA	NO	TRI	Pounds	YES	NO	NO	YES																				01	176		176	M1	87		87	E2	263	COOPER RIVER	32048		32048	M1	0																																																	1	32048					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	32311	0		0	0	0	10461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10461	0	0	0	0	0	NA				NA							 	
R	2020	NO	NO	SITE/PRODUCTION LEADER	MARCO BARRUETA DELGADO	ELECTRONIC	2021-06-29	3072WSTYRN1468P	TRINSEO LLC	1468 PROSSER DR SE	DALTON	WHITFIELD	GA	30721			TRINSEO LLC	1468 PROSSER DR SE	DALTON	GA		30721	YES	NO	NO	NO	NO	NO	MARCO BARRUETA	7622262388		MBARRUETADELGADO@TRINSEO.COM								325212						34.632592	-84.927668	833167310		GAR000062950										GAIS05062	GA0000426									TRINSEO US HOLDING INC	118058835	TRINSEO US HOLDING INC	TRINSEO PLC	968708581		110000611703	1320219140769	100-41-4	0000100414	Ethylbenzene	NA	NO	TRI	Pounds	YES	YES	NO	NO																				03	1		1	M2	NA		0		1	NA			0																																																			0	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2050	0	2050	0	0	77	0	0	0	0	77	0	2127	0	0	0	0	0	NA				NA							 	
A	2020	NO	NO	FEEDMILL MANAGER	JAMES GREENE	ELECTRONIC	2021-06-29	27242PRDNCHWY21	PERDUE FOODS LLC - CANDOR FEEDMILL/EAGLE SPRINGS HATCHERY	HIGHWAY 211 EAST - 351 PERDUE WAY	CANDOR	MOORE	NC	27229			PERDUE FOODS LLC - CANDOR FEEDMILL/EAGLE SPRINGS HATCHERY	PO BOX 550	CANDOR	NC		27229	YES	NO	NO	NO	NO	NO	KENNETH B. SCHOCH	4103412083		KEN.SCHOCH@PERDUE.COM								311119						35.300916	-79.703216	807378914		NCD986177194										NCG500021	NCG060102									PERDUE FARMS INC	022666820	PERDUE FARMS INC				110009716281	1320219142344	N090	N090	Chromium compounds (except for chromite ore mined in the Transvaal Region)	NA	NO	TRI	Pounds	YES	NO	NO	YES																							0				0																																																									0	0																																																0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												 	
