1. FORM TYPE	2. REPORTING YEAR	3. TRADE SECRET INDICATOR	4. SANITIZED INDICATOR	5. TITLE OF CERTIFYING OFFICIAL	6. NAME OF CERTIFYING OFFICIAL	7. CERTIFYING OFFICIAL S SIGNATURE INDICATOR	8. DATE SIGNED	9. TRIFD	10. FACILITY NAME	11. FACILITY STREET	12. FACILITY CITY	13. FACILITY COUNTY	14. FACILITY STATE	15. FACILITY ZIP CODE	16. BIA CODE	17. TRIBE NAME	18. MAILING NAME	19. MAILING STREET	20. MAILING CITY	21. MAILING STATE	22. MAILING PROVINCE	23. MAILING ZIP CODE	24. ENTIRE FACILITY IND	25. PARTIAL FACILITY IND	26. FEDERAL FACILITY IND	27. GOCO FACILITY IND	28. ASSIGNED FED FACILITY FLAG	29. ASSIGNED PARTIAL FACILITY FLAG	30. PUBLIC CONTACT NAME	31. PUBLIC CONTACT PHONE	32. PUBLIC CONTACT PHONE EXT	33. PUBLIC CONTACT EMAIL	34. PRIMARY SIC CODE	35. SIC CODE 2	36. SIC CODE 3	37. SIC CODE 4	38. SIC CODE 5	39. SIC CODE 6	40. NAICS ORIGIN	41. PRIMARY NAICS CODE	42. NAICS CODE 2	43. NAICS CODE 3	44. NAICS CODE 4	45. NAICS CODE 5	46. NAICS CODE 6	47. LATITUDE	48. LONGITUDE	49. D and B NR A	50. D and B NR B	51. RCRA NR A	52. RCRA NR B	53. RCRA NR C	54. RCRA NR D	55. RCRA NR E	56. RCRA NR F	57. RCRA NR G	58. RCRA NR H	59. RCRA NR I	60. RCRA NR J	61. NPDES NR A	62. NPDES NR B	63. NPDES NR C	64. NPDES NR D	65. NPDES NR E	66. NPDES NR F	67. NPDES NR G	68. NPDES NR H	69. NPDES NR I	70. NPDES NR J	71. PARENT COMPANY NAME	72. PARENT COMPANY D and B NR	73. STANDARDIZED PARENT COMPANY NAME	74. FOREIGN PARENT COMPANY NAME	75. FOREIGN PARENT COMPANY D and B NR	76. STANDARDIZED FOREIGN PARENT COMPANY NAME	77. FRS FACILITY ID	78. DOCUMENT CONTROL NUMBER	79. CAS NUMBER	80. TRI_CHEM_ID	81. CHEMICAL NAME	82. MIXTURE NAME	83. ELEMENTAL METAL INCLUDED	84. CLASSIFICATION	85. UNIT OF MEASURE	86. HAZARDOUS AIR POLLUTANT - HAPS	87. CARCINOGEN	88. PFAS_IND	89. METAL IND	90. REVISION CODE 1	91. REVISION CODE 2	92. DIOXIN DISTRIBUTION 1	93. DIOXIN DISTRIBUTION 2	94. DIOXIN DISTRIBUTION 3	95. DIOXIN DISTRIBUTION 4	96. DIOXIN DISTRIBUTION 5	97. DIOXIN DISTRIBUTION 6	98. DIOXIN DISTRIBUTION 7	99. DIOXIN DISTRIBUTION 8	100. DIOXIN DISTRIBUTION 9	101. DIOXIN DISTRIBUTION 10	102. DIOXIN DISTRIBUTION 11	103. DIOXIN DISTRIBUTION 12	104. DIOXIN DISTRIBUTION 13	105. DIOXIN DISTRIBUTION 14	106. DIOXIN DISTRIBUTION 15	107. DIOXIN DISTRIBUTION 16	108. DIOXIN DISTRIBUTION 17	109. MAXIMUM AMOUNT ON SITE	110. FUGITIVE AIR EMISSIONS - TOTAL RELEASE POUNDS	111. FUGITIVE AIR EMISSIONS - TOTAL RELEASE RANGE CODE	112. TOTAL FUGITIVE AIR EMISSIONS	113. FUGITIVE AIR EMISSIONS - BASIS OF ESTIMATE	114. STACK AIR EMISSIONS - RELEASE POUNDS	115. STACK AIR EMISSIONS - RELEASE RANGE CODE	116. TOTAL STACK AIR EMISSIONS	117. STACK AIR EMISSIONS - BASIS OF ESTIMATE	118. TOTAL AIR EMISSIONS	119. DISCHARGES TO STREAM A - STREAM NAME	120. DISCHARGES TO STREAM A - RELEASE POUNDS	121. DISCHARGES TO STREAM A - RELEASE RANGE CODE	122. TOTAL DISCHARGES TO STREAM A	123. DISCHARGES TO STREAM A - BASIS OF ESTIMATE	124. DISCHARGES TO STREAM A -     % FROM STORMWATER	125. DISCHARGES TO STREAM B - STREAM NAME	126. DISCHARGES TO STREAM B - RELEASE POUNDS	127. DISCHARGES TO STREAM B - RELEASE RANGE CODE	128. TOTAL DISCHARGES TO STREAM B	129. DISCHARGES TO STREAM B - BASIS OF ESTIMATE	130. DISCHARGES TO STREAM B - % FROM STORMWATER	131. DISCHARGES TO STREAM C - STREAM NAME	132. DISCHARGES TO STREAM C - RELEASE POUNDS	133. DISCHARGES TO STREAM C - RELEASE RANGE CODE	134. TOTAL DISCHARGES TO STREAM C	135. DISCHARGES TO STREAM C - BASIS OF ESTIMATE	136. DISCHARGES TO STREAM C - % FROM STORMWATER	137. DISCHARGES TO STREAM D - STREAM NAME	138. DISCHARGES TO STREAM D - RELEASE POUNDS	139. DISCHARGES TO STREAM D - RELEASE RANGE CODE	140. TOTAL DISCHARGES TO STREAM D	141. DISCHARGES TO STREAM D - BASIS OF ESTIMATE	142. DISCHARGES TO STREAM D - % FROM STORMWATER	143. DISCHARGES TO STREAM E - STREAM NAME	144. DISCHARGES TO STREAM E - RELEASE POUNDS	145. DISCHARGES TO STREAM E - RELEASE RANGE CODE	146. TOTAL DISCHARGES TO STREAM E	147. DISCHARGES TO STREAM E - BASIS OF ESTIMATE	148. DISCHARGES TO STREAM E - % FROM STORMWATER	149. DISCHARGES TO STREAM F - STREAM NAME	150. DISCHARGES TO STREAM F - RELEASE POUNDS	151. DISCHARGES TO STREAM F - RELEASE RANGE CODE	152 TOTAL DISCHARGES TO STREAM F	153 DISCHARGES TO STREAM F - BASIS FOR ESTIMATE	154. DISCHARGES TO STREAM F - % FROM STORMWATER	155. DISCHARGES TO STREAM G - STREAM NAME	156. DISCHARGES TO STREAM G - RELEASE POUNDS	157. DISCHARGES TO STREAM G - RELEASE RANGE CODE	158. TOTAL DISCHARGES TO STREAM G	159. DISCHARGES TO STREAM G - BASIS FOR ESTIMATE	160. DISCHARGES TO STREAM G - % FROM STORMWATER	161. DISCHARGES TO STREAM H - STREAM NAME	162. DISCHARGES TO STREAM H - RELEASE POUNDS	163. DISCHARGES TO STREAM H - RELEASE RANGE CODE	164. TOTAL DISCHARGES TO STREAM H	165. DISCHARGES TO STREAM H - BASIS FOR ESTIMATE	166. DISCHARGES TO STREAM H - % FROM STORMWATER	167. DISCHARGES TO STREAM I - STREAM NAME	168. DISCHARGES TO STREAM I - RELEASE POUNDS	169. DISCHARGES TO STREAM I - RELEASE RANGE CODE	170. TOTAL DISCHARGES TO STREAM I	171. DISCHARGES TO STREAM I - BASIS FOR ESTIMATE	172. DISCHARGES TO STREAM I - % FROM STORMWATER	173. TOTAL NUMBER OF RECEIVING STREAMS	174. TOTAL SURFACE WATER DISCHARGE	175. ON-SITE UNDERGROUND INJ -  RELEASE POUNDS	176. ON-SITE UNDERGROUND INJ - RELEASE RANGE CODE	177. TOTAL ON-SITE UNDERGROUND INJ - POUNDS	178. ON-SITE UNDERGROUND INJ - BASIS FOR ESTIMATE	179. ON-SITE UGRND INJ TO CL I WELLS - RELEASE POUNDS	180. ON-SITE UGRND INJ TO CL I WELLS - RELEASE RANGE CODE	181. TOTAL ON-SITE UGRND INJ TO CL I WELLS - POUNDS	182. ON-SITE UGRND INJ TO CL I WELLS - BASIS OF ESTIMATE	183. ON-SITE UGRND INJ TO CL II-V WELLS - RELEASE POUNDS	184. ON-SITE UGRND INJ TO CL II-V WELLS - RELEASE RANGE CODE	185. TOTAL ON-SITE UGRND INJ TO CL II-V WELLS - POUNDS	186. ON-SITE UNGRND INJ TO CL II-V WELLS - BASIS OF ESTIMATE	187. TOTAL ON-SITE UNDERGROUND INJECTION	188. ON-SITE LANDFILLS - RELEASE POUNDS	189. ON-SITE LANDFILLS - RELEASE RANGE CODE	190. TOTAL ON-SITE LANDFILLS	191. ON-SITE LANDFILLS - BASIS OF ESTIMATE	192. ON-SITE RCRA SUBTITLE C LANDFILLS - RELEASE POUNDS	193. ON-SITE RCRA SUBTITLE C LANDFILLS - RELEASE RANGE CODE	194. TOTAL ON-SITE RCRA SUBTITLE C LANDFILLS - POUNDS	195. ON-SITE RCRA SUBTITLE C LANDFILLS - BASIS OF ESTIMATE	196. OTHER LANDFILLS - RELEASE POUNDS	197. OTHER LANDFILLS - RELEASE RANGE CODE	198. TOTAL OTHER ON-SITE LANDFILLS	199. OTHER LANDFILLS - BASIS OF ESTIMATE	200. LAND TRTMT/APPL FARMING - RELEASE POUNDS	201. LAND TRTMT/APPL FARMING - RELEASE RANGE CODE	202. TOTAL ON-SITE LAND TREATMENT	203. LAND TRTMT/APPL FARMING - BASIS OF ESTIMATE	204. SURFACE IMPOUNDMENT - RELEASE POUNDS	205. SURFACE IMPOUNDMENT - RANGE CODE	206. TOTAL SURFACE IMPOUNDMENTS	207. SURFACE IMPOUNDMENT - BASIS OF ESTIMATE	208. RCRA C SURFACE IMPOUNDMENT - RELEASE POUNDS	209. RCRA C SURFACE IMPOUNDMENT - RANGE CODE	210. TOTAL RCRA C SURFACE IMPOUNDMENTS	211. RCRA C SURFACE IMPOUNDMENT - BASIS OF ESTIMATE	212. OTHER SURFACE IMPOUNDMENT - RELEASE POUNDS	213. OTHER SURFACE IMPOUNDMENT - RANGE CODE	214. TOTAL OTHER SURFACE IMPOUNDMENTS	215. OTHER SURFACE IMPOUNDMENT - BASIS OF ESTIMATE	216. OTHER DISPOSAL - RELEASE POUNDS	217. OTHER DISPOSAL - RANGE CODE	218. TOTAL OTHER DISPOSAL	219. OTHER DISPOSAL - BASIS OF ESTIMATE	220. TOTAL ON-SITE LAND RELEASES	221. TOTAL ON-SITE RELEASES	222. WASTE ROCK PILE MANAGED INDICATOR	223. WASTE ROCK QUANTITY	224. OFF SITE - POTW RELEASES 81C	225. OFF SITE - POTW RELEASES 81D	226. OFF SITE - POTW RELEASES	227. OFF-SITE - STORAGE ONLY	228. OFF-SITE - SOLIDIFICATION/STABILIZATION  - METALS AND METAL COMPOUNDS ONLY	229. OFF-SITE - WASTEWATER TREATMENT RELEASE (EXCLUDING POTWs) - METALS AND METAL COMPOUNDS ONLY	230. OFF-SITE - SOLIDIFICATION/STABLIZATION - RELEASE - METALS AND METAL COMPOUNDS ONLY	231. OFF-SITE - WASTEWATER TREATMENT (EXCLUDING POTWS) METALS AND METAL COMPOUNDS ONLY	232. OFF-SITE - UNDERGROUND INJECTION	233. OFF-SITE - UNDERGROUND INJECTION - CLASS 1 WELLS	234. OFF-SITE - UNDERGROUND INJECTION - CLASS II-V WELLS	235. OFF-SITE - LANDFILLS/DISPOSAL SURFACE IMPOUNDMENTS	236. OFF-SITE - SURFACE IMPOUNDMENT	237. OFF-SITE - RCRA SUBTITLE C SURFACE IMPOUNDMENTS	238. OFF-SITE - OTHER SURFACE IMPOUNDMENTS	239. OFF-SITE - OTHER LANDFILLS	240. OFF-SITE - RCRA SUBTITLE C LANDFILLS	241. OFF-SITE - DISPOSAL - LAND TREATMENT	242. OFF-SITE - DISPOSAL - OTHER LAND DISPOSAL	243. OFF-SITE - DISPOSAL - OTHER OFF-SITE MANAGEMENT	244. OFF-SITE - DISPOSAL - TRANSFER TO WASTE BROKER	245. OFF-SITE - DISPOSAL - UNKNOWN	246. TOTAL TRANSFERRED OFF SITE FOR DISPOSAL	247. OFF-SITE - RECYCLING - SOLVENTS/ORGANICS RECOVERY	248. OFF-SITE - RECYCLING -METALS RECOVERY	249. OFF-SITE - RECYCLING - OTHER REUSE OR RECOVERY	250. OFF-SITE - RECYCLING - ACID REGENERATION	251. OFF-SITE - RECYCLING - TRANSFER TO WASTE BROKER	252. TOTAL TRANSFERRED OFF SITE FOR RECYCLING	253. OFF-SITE - ENERGY RECOVERY	254. OFF-SITE - TRANSFER TO WASTE BROKER FOR ENERGY RECOVERY	255. TOTAL TRANSFERRED OFF SITE FOR ENERGY RECOVERY	256. OFF-SITE - POTW TREATMENT	257. OFF-SITE - SOLIDIFICATION/STABILIZATION TREATMENT - NON METALS	258. OFF-SITE -INCINERATION/THERMAL TREATMENT	259. OFF-SITE - INCINERATION/INSIGNIFICANT HEAT VALUE	260. OFF-SITE - WASTEWATER TREATMENT (EXCLUDING POTWs) - NON-METALS ONLY	261. OFF-SITE - OTHER WASTE TREATMENT	262. OFF-SITE -  TRANSFER TO WASTE BROKER - WASTE TREATMENT	263. TOTAL TRANSFERRED OFF SITE FOR TREATMENT	264. OFF-SITE - TRANSFER TO WASTE BROKER	265. TOTAL TRANSFERRED OFF SITE FOR FURTHER WASTE MANAGEMENT	266. TOTAL POTW TRANSFER	267. ENERGY RECOVERY ON SITE CURRENT YEAR	268. RECYCLED ON SITE CURRENT YEAR	269. TREATED ON SITE CURRENT YEAR	270. TOTAL ON-SITE WASTE MANAGEMENT	271. ON-SITE ENERGY RECOVERY METHOD 1	272. ON-SITE ENERGY RECOVERY METHOD 2	273. ON-SITE ENERGY RECOVERY METHOD 3	274. ON-SITE ENERGY RECOVERY METHOD 4	275. ON-SITE RECYCLING PROCESSES METHOD 1	276. ON-SITE RECYCLING PROCESSES METHOD 2	277. ON-SITE RECYCLING PROCESSES METHOD 3	278. ON-SITE RECYCLING PROCESSES METHOD 4	279. ON-SITE RECYCLING PROCESSES METHOD 5	280. ON-SITE RECYCLING PROCESSES METHOD 6	281. ON-SITE RECYCLING PROCESSES METHOD 7	20251105
R	2022	NO	NO	EHS MANAGER	JAMES MELATIS	ELECTRONIC	2024-05-16	6302WCNTRL1555L	CONTROL DEVICES	1555 LARKIN WILLIAMS RD	FENTON	ST LOUIS	MO	63026			CONTROL DEVICES	1555 LARKIN WILLIAMS RD	FENTON	MO		63026	YES	NO	NO	NO	NO	NO	CHRIS BRONIKOWSKI	6366607166		CBRONIKOWSKI@CDVALVE.COM								332911						38.5351	-90.45264	043509561												MONX00824										HBM HOLDINGS CO	163365609	HBM HOLDINGS CO				110070284386	1322221585019	N982	N982	Zinc compounds	NA	NO	TRI	Pounds	NO	NO	NO	YES	RR5																			04	NA		0		39		39	O 	39	NA			0																																																			0	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	39	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817955	0	0	0	817955	0	0	0	0	0	0	0	0	0	0	0	0	817955	0	0	0	0	0	NA				NA							 	
R	2022	NO	NO	REGIONAL REGULATORY MANAGER	ANA MAURICIO	ELECTRONIC	2024-05-23	27282CHMCN108OA	UNIVAR SOLUTIONS USA	108 OAKDALE RD	JAMESTOWN	GUILFORD	NC	27282			UNIVAR SOLUTIONS USA	PO BOX 100	JAMESTOWN	NC		27282	YES	NO	NO	NO	NO	NO	ANA  MAURICIO	2812975820		ANA.MAURICIO@UNIVARSOLUTIONS.COM								424690						35.99352	-79.93378	035723576		NCD071566681																				UNIVAR SOLUTIONS LLC	102971785	UNIVAR SOLUTIONS USA INC				110000345957	1322221598081	110-54-3	0000110543	n-Hexane	NA	NO	TRI	Pounds	YES	NO	NO	NO																				05	127.63		127.63	C 	1237.07		1237.07	C 	1364.7	NA			0																																																			0	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	1364.7	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8207	0	8207	0	0	0	0	0	0	0	0	0	8207	0	0	0	0	0	NA				NA							 	
R	2022	NO	NO	VICE PRESIDENT/MILL MANAGER	ALLAN BOHN	ELECTRONIC	2024-04-17	29512WLLMTHWY91	DOMTAR PAPER CO	585 WILLAMETTE RD	BENNETTSVILLE	MARLBORO	SC	29512			DOMTAR PAPER CO	PO BOX 678	BENNETTSVILLE	SC		29512	YES	NO	NO	NO	NO	NO	CARLTON T. GRAHAM	8434548948		CARLTON.GRAHAM@DOMTAR.COM								322110						34.604536	-79.775331	008674298		SCD987580834										SCR004687										DOMTAR CORP	043875042	DOMTAR CORP	KARTA HALTEN B.V.	493624267		110000587464	1322221553581	75-07-0	0000075070	Acetaldehyde	NA	NO	TRI	Pounds	YES	YES	NO	NO	RR5																			02	2084		2084	E1	14918		14918	E1	17002	GREAT PEE DEE RIVER	1047		1047	O 	0																																																	1	1047					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	18049	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116934	116934	NA				NA							 	
R	2022	NO	NO	VICE PRESIDENT/MILL MANAGER	ALLAN BOHN	ELECTRONIC	2024-04-17	29512WLLMTHWY91	DOMTAR PAPER CO	585 WILLAMETTE RD	BENNETTSVILLE	MARLBORO	SC	29512			DOMTAR PAPER CO	PO BOX 678	BENNETTSVILLE	SC		29512	YES	NO	NO	NO	NO	NO	CARLTON T. GRAHAM	8434548948		CARLTON.GRAHAM@DOMTAR.COM								322110						34.604536	-79.775331	008674298		SCD987580834										SCR004687										DOMTAR CORP	043875042	DOMTAR CORP	KARTA HALTEN B.V.	493624267		110000587464	1322221553821	7783-06-4	0007783064	Hydrogen sulfide	NA	NO	TRI	Pounds	NO	NO	NO	NO	RR5																			02	21646		21646	E1	51178		51178	E1	72824	GREAT PEE DEE RIVER	579		579	O 	0																																																	1	579					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	73403	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39023	39023	NA				NA							 	
R	2022	NO	NO	SR. DIRECTOR OF ENVIRONMENTAL AND SAFETY	JEFFREY O'HEARN	ELECTRONIC	2024-03-26	04210STRLNPIONI	PIONEER PLASTICS CORP	1 PIONITE RD	AUBURN	ANDROSCOGGIN	ME	04210									YES	NO	NO	NO	NO	NO	JEFFREY O'HEARN	2032250029		JEFFREY_OHEARN@PANOLAM.COM								326130	325211	322220				44.068056	-70.258333	194475992		MED040228983										ME0000540										PANOLAM INDUSTRIES INTERNATIONAL INC	947324158	PANOLAM INDUSTRIES INTERNATIONAL INC				110000314437	1322221545611	191-24-2	0000191242	Benzo[g,h,i]perylene	NA	NO	PBT	Pounds	YES	NO	NO	NO																				01	NA		0		0		0	E1	0	NA			0																																																			0	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA				NA							 	
R	2022	NO	NO	VICE PRESIDENT - EASTERN OPERATIONS	TODD BELLA	ELECTRONIC	2024-04-23	44706GRGRY1723C	NAGALV-OHIO INC	1723 CLEVELAND AVE SW	CANTON	STARK	OH	44707			NAGALV-OHIO INC	1723 CLEVELAND AVE SW	CANTON	OH		44707	YES	NO	NO	NO	NO	NO	WILLIAM HICKEY	8153253420		WILLIAMHICKEY@AZZ.COM								332812						40.779355	-81.386399	361993228		OHD981950207																				AZZ INC	008012148	AZZ INC				110000391068	1322221553288	N982	N982	Zinc compounds	NA	NO	TRI	Pounds	NO	NO	NO	YES	RR4																			06	3725.244		3725.244	M2	NA		0		3725.244	NA			0																																																			0	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	3725.244	0		0	0	0	0	0	0	0	0	0	10787.79	0	0	0	0	0	0	0	0	0	0	0	2298.34	13086.13	0	0	0	0	419720.91	419720.91	0	0	0	0	0	0	0	0	0	0	0	0	432807.04	0	0	0	0	0	NA				NA							 	
R	2022	NO	NO	PRESIDENT	ROBERT BOSAR	ELECTRONIC	2024-04-24	46124MMTLX216NM	MA METAL	216 N MAIN ST	EDINBURGH	JOHNSON	IN	46124									YES	NO	NO	NO	NO	NO	RONNIE BURTON	8125262666		RBURTON@NUMAGROUPINC.COM								332119						39.35629	-85.96787	006056832																								NA				110037144435	1322221558339	7440-02-0	0007440020	Nickel	NA	NO	TRI	Pounds	YES	YES	NO	YES																				04		A	5	O 	NA		0		5	NA			0																																																			0	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	5	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61300	0	0	0	61300	0	0	0	0	0	0	0	0	0	0	0	0	61300	0	0	0	0	0	NA				NA							 	
R	2022	NO	NO	ENVIRONMENTAL AND PSM SUPERINTENDENT	KARLA SHINKUNAS	ELECTRONIC	2024-04-30	35601MCCHMFINLE	INDORAMA VENTURES	1401 FINLEY ISLAND RD	DECATUR	MORGAN	AL	35601			INDORAMA VENTURES	1401 FINLEY ISLAND RD	DECATUR	AL		35601	NO	YES	NO	NO	NO	YES	TERESA MCGEE	2563405733		TERESA.MCGEE@IVXP.INDORAMA.NET								325110						34.6415	-87.0589	039596507		ALD002985554										AL0000108	AL0000108									INDORAMA VENTURES PUBLIC CO LTD	671584550	INDORAMA VENTURES USA HOLDINGS LP				110056961417	1322221561893	106-42-3	0000106423	p-Xylene	NA	NO	TRI	Pounds	YES	NO	NO	NO	RR6																			07	170307		170307	O 	65801		65801	E1	236108	TENNESSEE RIVER	0		0	M2																																																		1	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	236108	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	56	0	0	166	0	0	0	0	166	0	222	0	0	0	278360	278360	NA				NA							 	
R	2022	NO	NO	PLANT MANAGER - TAYLOR	ADAM GERSTMEIER	ELECTRONIC	2024-05-01	53082JLFRN3101S	NEMAK USA INC-TAYLOR	3101 S TAYLOR DR	SHEBOYGAN	SHEBOYGAN	WI	53081			NEMAK USA INC-TAYLOR	P. O. BOX 1024	SHEBOYGAN	WI		53082	YES	NO	NO	NO	NO	NO	KATRINA GILBANK	9204534389		KATRINA.GILBANK@NEMAK.COM								331314						43.72306	-87.7561	047260591		WIR000141655																				NEMAK USA INC	174330365	NEMAK USA INC	NEMAK			110000416880	1322221562794	7440-47-3	0007440473	Chromium	NA	NO	TRI	Pounds	YES	NO	NO	YES																				04	1.04		1.04	E2	16.4		16.4	E2	17.44	NA			0																																																			0	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	17.44	0		.0114	.0036	.015	0	0	0	0	0	0	0	0	0	0	0	0	.217	0	0	0	0	2.601	0	2.833	0	1747.3	0	0	0	1747.3	0	0	0	0	0	0	0	0	0	0	0	0	1750.133	.015	0	0	0	0	NA				NA							 	
R	2022	NO	NO	SENIOR SITE MANAGER	KEVIN HAZEN	ELECTRONIC	2024-05-01	71731GRTLKHIGHW	LANXESS - CENTRAL	2226 HAYNESVILLE HWY	EL DORADO	UNION	AR	71730			LANXESS - CENTRAL	PO BOX 7020	EL DORADO	AR		71730	YES	NO	NO	NO	NO	NO	DANIEL CARTER	8703104988		DANIEL.CARTERJR@LANXESS.COM								325180						33.1831	-92.7069	043195429		ARD043195429										ARR157676	AR0001171									LANXESS CORP	145858770	LANXESS CORP	LANXESS DEUTSCHLAND GMBH	333335490		110000451109	1322221564014	302-01-2	0000302012	Hydrazine	NA	NO	TRI	Pounds	YES	YES	NO	NO	RR4																			04	132		132	M2	29		29	E2	161	OUACHITA RIVER	0		0	M2																																																		1	0					0		0	O 	NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	161	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	3	0	0	0	0	0	NA				NA							 	
R	2022	NO	NO	VP - CELLULOSE OPERATIONS	CHRISTOPHER READ	ELECTRONIC	2024-05-30	32347BCKYCROUTE	FOLEY CELLULOSE LLC	1 BUCKEYE DR	PERRY	TAYLOR	FL	32348			FOLEY CELLULOSE LLC	1 BUCKEYE DR	PERRY	FL		32348	YES	NO	NO	NO	NO	NO	DEAN AHRENS	8503719635		JERRY.AHRENS@GAPAC.COM								322110						30.068694	-83.52375	035699146		FLD004057105										FLR05G876	FLG071465	FL0000876								KOCH INC.	119316570	KOCH INC				110056962381	1322221609124	N040	N040	Barium compounds (except for barium sulfate (CAS No. 7727-43-7))	NA	NO	TRI	Pounds	NO	NO	NO	YES	RR5																			04	NA		0		307		307	E1	307	FENHOLLOWAY RIVER ESTUARY-WBID 3473A	0		0	M2	0																																																	1	0					NA		0		NA		0		0					NA		0		3300		3300	M2	NA		0						NA		0		NA		0		NA		0		3300	3607	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA				NA							 	
R	2022	NO	NO	VICE PRESIDENT GEORGIA PACIFIC TOLEDO MILL	MARK CARDEN	ELECTRONIC	2024-05-10	97391GRGPCBUTLE	GEORGIA-PACIFIC TOLEDO LLC	1400 SE BUTLER BRIDGE RD	TOLEDO	LINCOLN	OR	97391			GEORGIA-PACIFIC TOLEDO LLC	1400 SE BUTLER BRIDGE RD	TOLEDO	OR		97391	YES	NO	NO	NO	NO	NO	SCOTT AUSTIN	5413368318		SCOTT.AUSTIN2@GAPAC.COM								322130						44.614453	-123.936832	808028257		ORD009411505										ORR241524	OR0001341									KOCH INC.	119316570	KOCH INC				110014206117	1322221576705	7783-06-4	0007783064	Hydrogen sulfide	NA	NO	TRI	Pounds	NO	NO	NO	NO	RR5																			02	9700		9700	E1	42000		42000	E1	51700	PACIFIC OCEAN-	46000		46000	E2																																																		1	46000					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	97700	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240000	0	6400	246400	U01				NA							 	
R	2022	NO	NO	VP & GENERAL MANAGER	JOEL ENGLE	ELECTRONIC	2024-05-15	39462LFRVRHWY29	GEORGIA PACIFIC LEAF RIVER CELLULOSE LLC	157 BUCK CREEK RD	NEW AUGUSTA	PERRY	MS	39462			GEORGIA PACIFIC LEAF RIVER CELLULOSE LLC	PO BOX 329	NEW AUGUSTA	MS		39462	YES	NO	NO	NO	NO	YES	SHANE ABLES	6019647224		SHANE.ABLES@GAPAC.COM								322110						31.244429	-89.045353	784496283		MSD981864150										MSR110118	MS0031704									KOCH INDUSTRIES INC	006944334	KOCH INC				110056956691	1322221582265	64-18-6	0000064186	Formic acid	NA	NO	TRI	Pounds	NO	NO	NO	NO	RR5																			03	NA		0		NA		0		0	LEAF RIVER-03170005002640	440		440	C 																																																		1	440					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	440	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA				NA							 	
